customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST00707,Male,0,Yes,Yes,13,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Two year,Yes,Credit card (automatic),59.33,761.8,No
CUST00708,Male,1,No,No,0,Yes,Yes,DSL,Yes,No,No,No,No,Yes,Two year,Yes,Bank transfer (automatic),43.25,21.41,No
CUST00709,Female,0,Yes,No,33,Yes,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,No,Credit card (automatic),43.82,1423.02,Yes
CUST00710,Male,0,No,No,9,Yes,No,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),30.99,273.25,Yes
CUST00711,Female,0,No,No,16,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),29.0,459.51,Yes
CUST00712,Female,0,No,No,11,Yes,No,DSL,No,No,No,Yes,Yes,Yes,Two year,Yes,Electronic check,34.78,370.34,Yes
CUST00713,Male,0,No,No,44,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,36.93,1614.77,No
CUST00714,Male,1,No,Yes,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,21.65,156.27,Yes
CUST00715,Male,0,No,No,0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),26.62,20.09,Yes
CUST00716,Male,0,No,No,6,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,51.41,317.32,Yes
CUST00717,Male,0,Yes,Yes,3,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),49.39,163.77,No
CUST00718,Female,0,No,No,6,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),53.36,329.56,Yes
CUST00719,Male,0,Yes,No,20,No,No phone service,DSL,No,Yes,Yes,No,Yes,Yes,Two year,No,Bank transfer (automatic),19.07,369.2,No
CUST00720,Female,0,No,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,15.87,24.24,Yes
CUST00721,Female,0,No,Yes,9,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),38.06,318.82,No
CUST00722,Male,0,No,No,2,Yes,Yes,DSL,No,Yes,No,No,No,No,One year,No,Mailed check,33.1,52.31,No
CUST00723,Male,0,No,Yes,13,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,One year,Yes,Credit card (automatic),60.44,768.53,Yes
CUST00724,Male,0,Yes,Yes,3,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,45.59,121.72,No
CUST00725,Male,0,No,Yes,13,Yes,Yes,DSL,Yes,No,Yes,No,No,Yes,Two year,Yes,Credit card (automatic),40.18,541.8,No
CUST00726,Female,0,No,No,2,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Two year,Yes,Bank transfer (automatic),46.5,119.61,No
CUST00727,Female,0,No,No,1,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,53.23,75.54,Yes
CUST00728,Female,1,No,No,4,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,62.21,236.49,Yes
CUST00729,Male,0,Yes,No,4,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,No,Month-to-month,No,Electronic check,56.52,230.27,Yes
CUST00730,Female,1,No,No,14,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,33.91,500.32,No
CUST00731,Male,0,Yes,No,20,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,One year,Yes,Bank transfer (automatic),57.32,1131.92,No
CUST00732,Male,1,No,No,1,No,No phone service,DSL,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),29.7,38.72,Yes
CUST00733,Female,0,Yes,No,10,Yes,Yes,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),45.12,469.55,No
CUST00734,Female,0,No,No,3,Yes,Yes,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Mailed check,31.92,110.19,No
CUST00735,Male,0,Yes,No,11,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),48.16,543.96,Yes
CUST00736,Male,0,No,No,11,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),47.97,552.66,No
CUST00737,Female,1,Yes,No,4,Yes,Yes,DSL,No,No,No,No,No,No,One year,Yes,Electronic check,34.22,136.43,Yes
CUST00738,Female,0,No,No,0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),24.65,38.23,No
CUST00739,Male,0,Yes,No,4,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,No,Credit card (automatic),51.9,209.14,Yes
CUST00740,Female,1,Yes,No,10,Yes,Yes,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),37.06,427.97,Yes
CUST00741,Female,0,Yes,No,11,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,One year,Yes,Mailed check,55.34,603.95,No
CUST00742,Female,0,No,No,15,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),54.14,774.94,No
CUST00743,Male,1,Yes,Yes,18,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),39.51,734.39,No
CUST00744,Female,0,Yes,No,0,Yes,No,DSL,No,Yes,Yes,Yes,No,No,Two year,No,Credit card (automatic),30.59,0.0,No
CUST00745,Female,0,No,No,10,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),42.83,403.39,No
CUST00746,Male,0,Yes,No,1,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),36.36,49.29,Yes
CUST00747,Male,0,Yes,Yes,15,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,51.11,772.18,Yes
CUST00748,Male,0,No,Yes,5,Yes,Yes,DSL,Yes,No,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),41.85,211.94,No
CUST00749,Male,0,No,No,8,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,Yes,One year,Yes,Electronic check,52.1,399.97,No
CUST00750,Female,0,Yes,No,5,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,Two year,No,Electronic check,49.35,242.52,Yes
CUST00751,Male,0,Yes,No,2,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,50.24,105.97,Yes
CUST00752,Male,1,Yes,Yes,65,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,No,Mailed check,69.38,4516.46,Yes
CUST00753,Female,0,No,No,6,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),57.23,366.22,Yes
CUST00754,Female,0,No,No,12,Yes,Yes,DSL,No,Yes,No,No,Yes,No,Two year,No,Credit card (automatic),38.48,441.24,No
CUST00755,Male,0,Yes,No,16,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,38.2,632.87,No
CUST00756,Female,0,No,Yes,2,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,45.83,71.36,No
CUST00757,Female,0,Yes,No,1,No,No phone service,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Mailed check,52.97,40.13,No
CUST00758,Female,0,No,No,0,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,One year,Yes,Bank transfer (automatic),50.98,0.0,No
CUST00759,Female,0,Yes,No,12,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),47.25,566.61,Yes
CUST00760,Male,0,Yes,No,11,Yes,Yes,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,45.15,508.13,Yes
CUST00761,Female,0,No,No,7,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),39.39,257.33,No
CUST00762,Female,0,No,No,29,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,No,Electronic check,50.67,1494.03,No
CUST00763,Male,0,No,Yes,16,No,No phone service,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),31.92,487.15,No
CUST00764,Female,0,No,Yes,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),32.34,33.88,Yes
CUST00765,Female,0,Yes,No,4,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,Yes,One year,Yes,Electronic check,44.55,178.64,No
CUST00766,Male,1,Yes,No,7,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),45.63,285.66,Yes
CUST00767,Female,1,No,No,6,Yes,Yes,DSL,Yes,No,No,No,No,Yes,Two year,No,Mailed check,44.12,242.36,No
CUST00768,Male,0,No,No,0,Yes,No,DSL,No,Yes,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),37.0,2.62,Yes
CUST00769,Male,0,Yes,No,11,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,No,Two year,No,Bank transfer (automatic),43.22,505.23,No
CUST00770,Female,0,No,No,5,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,No,One year,Yes,Credit card (automatic),38.53,178.08,Yes
CUST00771,Female,0,No,No,9,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),41.78,381.12,No
CUST00772,Male,0,No,Yes,19,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),49.72,946.24,No
CUST00773,Female,1,Yes,No,6,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,27.35,155.29,Yes
CUST00774,Female,0,No,No,10,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,One year,Yes,Credit card (automatic),54.53,575.08,No
CUST00775,Male,0,No,No,7,No,No phone service,DSL,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),31.88,231.83,No
CUST00776,Female,0,Yes,No,33,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,58.78,1889.1,No
CUST00777,Female,1,No,No,13,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),59.5,771.83,No
CUST00778,Male,0,Yes,No,48,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,36.23,1730.98,Yes
CUST00779,Female,0,No,No,5,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,31.66,146.51,No
CUST00780,Female,0,No,No,2,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,27.36,53.18,No
CUST00781,Male,0,No,No,10,Yes,No,DSL,Yes,No,No,No,Yes,No,Month-to-month,No,Electronic check,42.71,415.91,No
CUST00782,Female,0,Yes,No,11,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,Month-to-month,No,Mailed check,39.53,461.75,No
CUST00783,Female,1,No,No,9,No,No phone service,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),20.08,190.83,No
CUST00784,Male,0,No,No,2,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,No,Credit card (automatic),36.13,59.98,No
CUST00785,Male,0,Yes,No,3,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),27.64,87.62,Yes
CUST00786,Male,0,Yes,No,2,Yes,No,DSL,Yes,No,Yes,No,No,Yes,Two year,Yes,Mailed check,33.01,40.92,Yes
CUST00787,Female,0,Yes,No,8,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,39.72,310.99,No
CUST00788,Male,0,No,No,8,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),60.08,518.59,No
CUST00789,Female,0,No,No,38,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,38.12,1460.49,Yes
CUST00790,Female,1,No,No,22,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,No,One year,Yes,Electronic check,37.13,812.49,Yes
CUST00791,Female,0,No,Yes,1,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,27.01,29.4,Yes
CUST00792,Female,1,Yes,Yes,13,Yes,No,DSL,Yes,No,Yes,No,No,Yes,Two year,No,Credit card (automatic),42.49,510.26,Yes
CUST00793,Male,0,No,Yes,13,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,47.03,646.79,Yes
CUST00794,Male,0,No,Yes,0,Yes,No,DSL,Yes,No,Yes,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),29.95,0.0,Yes
CUST00795,Male,1,Yes,No,10,Yes,No,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,32.42,346.89,Yes
CUST00796,Female,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),32.68,21.97,No
CUST00797,Female,0,Yes,No,7,Yes,No,Fiber optic,No,No,No,Yes,No,No,One year,No,Bank transfer (automatic),46.91,302.13,No
CUST00798,Male,1,No,No,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),30.83,93.51,Yes
CUST00799,Male,0,No,No,6,Yes,No,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),33.21,220.82,No
CUST00800,Female,0,No,No,10,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,No,Electronic check,54.17,551.21,No
CUST00801,Female,0,No,No,14,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Mailed check,36.55,490.3,No
CUST00802,Female,0,Yes,No,8,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,No,Electronic check,46.77,406.74,Yes
CUST00803,Female,0,No,No,35,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,No,Mailed check,63.84,2211.03,No
CUST00804,Female,0,No,Yes,5,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,One year,Yes,Credit card (automatic),58.49,329.6,Yes
CUST00805,Female,0,Yes,Yes,9,Yes,Yes,DSL,No,No,No,No,No,No,Two year,Yes,Bank transfer (automatic),29.82,275.15,No
CUST00806,Female,0,Yes,No,5,Yes,No,DSL,Yes,No,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),37.65,217.27,Yes
CUST00807,Male,0,Yes,No,10,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,One year,Yes,Electronic check,55.28,569.36,No
CUST00808,Female,0,No,No,1,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,One year,Yes,Mailed check,47.54,16.18,No
CUST00809,Female,0,No,No,4,Yes,No,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),35.79,138.6,Yes
CUST00810,Male,0,No,Yes,0,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,53.2,2.46,Yes
CUST00811,Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),34.46,76.87,Yes
CUST00812,Male,0,No,Yes,27,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,No,Mailed check,56.55,1548.34,No
CUST00813,Female,0,Yes,Yes,19,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Two year,No,Mailed check,61.59,1161.44,No
CUST00814,Female,0,No,Yes,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,26.24,39.71,Yes
CUST00815,Female,0,No,No,9,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No,One year,Yes,Credit card (automatic),44.02,433.43,No
CUST00816,Female,0,No,Yes,1,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,50.56,24.69,Yes
CUST00817,Female,0,No,No,6,Yes,No,DSL,No,No,No,No,No,Yes,One year,Yes,Bank transfer (automatic),42.88,280.93,No
CUST00818,Male,1,Yes,No,0,Yes,No,DSL,Yes,No,No,No,No,Yes,One year,No,Mailed check,46.52,0.0,No
CUST00819,Female,0,No,No,32,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,One year,Yes,Bank transfer (automatic),59.65,1901.52,Yes
CUST00820,Male,0,No,No,27,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),31.28,830.18,Yes
CUST00821,Male,1,No,No,8,Yes,Yes,DSL,No,Yes,Yes,Yes,No,Yes,One year,Yes,Credit card (automatic),30.94,262.7,No
CUST00822,Male,0,No,No,4,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,No,Electronic check,44.05,167.9,No
CUST00823,Male,0,No,No,32,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,No,One year,Yes,Mailed check,61.42,1951.43,No
CUST00824,Male,0,No,Yes,40,Yes,Yes,DSL,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,38.07,1517.12,No
CUST00825,Female,0,Yes,No,10,Yes,No,DSL,Yes,No,Yes,No,Yes,No,Two year,Yes,Credit card (automatic),37.11,341.88,No
CUST00826,Female,0,No,Yes,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,28.23,354.04,No
CUST00827,Female,0,Yes,No,2,Yes,No,DSL,Yes,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),35.95,73.42,Yes
CUST00828,Female,0,Yes,No,27,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,One year,Yes,Bank transfer (automatic),38.7,1052.3,No
CUST00829,Male,0,No,Yes,4,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),50.68,188.15,Yes
CUST00830,Female,0,Yes,No,4,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Two year,Yes,Mailed check,52.09,212.61,Yes
CUST00831,Female,1,No,Yes,23,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,One year,Yes,Mailed check,51.78,1199.4,No
CUST00832,Male,1,No,No,13,Yes,Yes,DSL,No,No,No,Yes,No,No,Month-to-month,No,Credit card (automatic),37.64,447.59,No
CUST00833,Male,0,Yes,No,1,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,Two year,No,Mailed check,55.15,42.85,No
CUST00834,Male,0,No,No,36,Yes,No,DSL,No,No,Yes,Yes,Yes,No,Two year,Yes,Credit card (automatic),48.16,1708.6,No
CUST00835,Male,0,Yes,No,34,Yes,No,DSL,No,No,Yes,Yes,Yes,No,Month-to-month,No,Electronic check,45.88,1551.39,Yes
CUST00836,Male,0,No,No,16,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),27.48,456.08,No
CUST00837,Female,0,Yes,No,0,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),48.98,36.13,No
CUST00838,Female,0,No,No,2,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,No,Electronic check,36.29,97.16,Yes
CUST00839,Male,0,Yes,No,8,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Mailed check,47.3,424.3,No
CUST00840,Male,0,Yes,No,14,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),58.89,845.61,Yes
CUST00841,Male,1,No,Yes,15,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),31.9,459.94,No
CUST00842,Male,0,No,No,39,Yes,No,DSL,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,48.13,1906.12,Yes
CUST00843,Male,0,No,Yes,34,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),61.78,2085.93,Yes
CUST00844,Male,0,Yes,No,0,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,One year,No,Credit card (automatic),52.12,0.79,No
CUST00845,Male,0,No,No,5,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,One year,No,Electronic check,22.39,130.8,No
CUST00846,Male,0,No,No,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,30.69,243.39,No
CUST00847,Male,0,Yes,No,6,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,One year,Yes,Credit card (automatic),58.2,341.56,Yes
CUST00848,Male,0,No,Yes,12,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,No,Electronic check,46.4,510.48,Yes
CUST00849,Female,0,No,No,8,Yes,No,DSL,Yes,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,41.08,295.2,No
CUST00850,Female,0,No,No,30,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,No,Mailed check,38.71,1158.11,Yes
CUST00851,Male,0,Yes,No,2,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,One year,No,Electronic check,52.79,119.17,Yes
CUST00852,Female,0,No,No,0,No,No phone service,DSL,Yes,Yes,Yes,No,No,Yes,One year,Yes,Bank transfer (automatic),26.61,3.36,No
CUST00853,Male,0,No,No,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),25.43,173.65,No
CUST00854,Male,0,No,No,1,Yes,No,DSL,Yes,No,No,No,No,Yes,One year,Yes,Bank transfer (automatic),41.46,32.5,No
CUST00855,Male,0,No,No,13,Yes,Yes,DSL,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,43.29,563.33,No
CUST00856,Male,0,Yes,No,18,No,No phone service,DSL,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Mailed check,29.99,539.37,No
CUST00857,Male,1,Yes,Yes,16,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),34.44,518.53,No
CUST00858,Male,1,Yes,No,1,No,No phone service,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),20.32,46.39,Yes
CUST00859,Male,0,No,No,3,No,No phone service,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),22.97,89.51,No
CUST00860,Female,0,No,Yes,4,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,26.89,92.37,Yes
CUST00861,Male,0,Yes,Yes,9,Yes,No,DSL,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),33.5,268.21,Yes
CUST00862,Male,1,Yes,No,28,No,No phone service,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),20.22,564.44,Yes
CUST00863,Female,1,Yes,Yes,0,No,No phone service,Fiber optic,No,Yes,No,No,No,Yes,One year,No,Bank transfer (automatic),34.72,0.0,Yes
CUST00864,Female,0,No,No,18,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),35.18,615.54,Yes
CUST00865,Male,0,No,Yes,28,Yes,No,DSL,No,No,No,Yes,Yes,Yes,One year,Yes,Mailed check,43.03,1195.48,No
CUST00866,Female,0,No,No,37,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Two year,No,Credit card (automatic),60.33,2223.96,Yes
CUST00867,Male,1,Yes,Yes,0,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),42.85,1.37,No
CUST00868,Female,1,No,No,20,Yes,No,Fiber optic,Yes,Yes,No,No,No,Yes,Two year,No,Bank transfer (automatic),53.18,1067.84,No
CUST00869,Female,0,No,No,5,Yes,Yes,DSL,No,Yes,Yes,No,No,No,One year,No,Mailed check,40.66,158.63,Yes
CUST00870,Female,0,No,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),30.57,21.77,No
CUST00871,Male,0,Yes,No,12,No,No phone service,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),43.22,494.73,Yes
CUST00872,Female,0,Yes,No,6,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),29.29,173.27,Yes
CUST00873,Male,0,Yes,Yes,35,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Two year,Yes,Mailed check,59.02,2054.71,Yes
CUST00874,Male,1,Yes,Yes,5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,27.65,161.68,No
CUST00875,Female,0,Yes,No,1,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,51.59,68.83,No
CUST00876,Female,0,No,No,4,Yes,Yes,DSL,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,40.98,135.46,Yes
CUST00877,Female,0,No,No,10,Yes,Yes,DSL,No,Yes,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),34.78,371.44,Yes
CUST00878,Female,0,No,No,3,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),55.49,139.04,No
CUST00879,Male,0,No,No,5,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,28.56,153.47,Yes
CUST00880,Male,0,No,No,2,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,No,Month-to-month,No,Credit card (automatic),41.88,61.62,Yes
CUST00881,Female,0,Yes,No,4,Yes,Yes,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Mailed check,36.51,134.48,Yes
CUST00882,Female,0,No,No,1,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,47.94,32.15,Yes
CUST00883,Male,1,Yes,No,0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),24.69,0.0,No
CUST00884,Male,1,No,No,2,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,Yes,One year,No,Electronic check,52.0,137.07,No
